discomfit,1,1,,1,1,,,verb,cause to lose one's composure
discomfort,,,,,1,,,noun,an uncomfortable feeling of mental painfulness or distress
disconcert,1,,,1,1,,,verb,cause to lose one's composure
disconsolate,1,,,,1,,,adjective,causing dejection
discontented,,,,,1,,,adjective,showing or experiencing dissatisfaction or restless longing
discordant,1,1,,,1,,,adjective,not in agreement or harmony
discount,1,,,,,,,noun,a refund of some fraction of the amount paid
discourse,1,1,,1,,,,verb,to consider or examine in speech or writing
discredit,1,,,,1,,,verb,damage the reputation of
discreet,,,1,,,,,adjective,unobtrusively perceptive and sympathetic
discrepancy,1,1,,1,1,,,noun,a difference between conflicting facts or claims or opinions
discrete,1,1,1,,,,,adjective,constituting a separate entity or part
discretion,1,,,,1,,,noun,knowing how to avoid embarrassment or distress
discriminate,,,1,,,,,verb,treat differently on the basis of sex or race
discrimination,1,,,,,,,noun,the cognitive process whereby two or more stimuli are distinguished
discursive,1,,,1,1,,,adjective,proceeding to a conclusion by reason or argument rather than intuition
disdain,1,1,1,,1,,,noun,a communication that indicates lack of respect by patronizing the recipient
disembark,,,,,1,,,verb,go ashore
disembody,,,,,1,,,verb,free from a body or physical form or reality
disentangle,,,,,1,,,verb,smoothen and neaten with or as with a comb
disfavor,,,,,1,,,noun,an inclination to withhold approval from some person or group
disfigure,,,,,1,,,verb,mar or spoil the appearance of
disgruntle,1,,,1,,,,verb,put into a bad mood or into bad humour
dishabille,1,,,,,,,noun,the state of being carelessly or partially dressed
dishearten,1,,,,1,,,verb,take away the enthusiasm of
disheveled,1,,,,1,,,adjective,in disarray; extremely disorderly
disillusion,,,,,1,,,noun,freeing from false belief or illusions
disinclination,1,,,,,,,noun,a certain degree of unwillingness
disinclined,,,,,1,,,adjective,unwilling because of mild dislike or disapproval
disinformation,,,,1,,,,noun,misinformation that is deliberately disseminated in order to influence or confuse rivals (foreign enemies or business competitors etc.)
disingenuous,1,1,,,1,,,adjective,not straightforward or candid; giving a false appearance of frankness
disingenuousness,1,,,,,,,noun,the quality of being disingenuous and lacking candor
disintegrate,,,,,1,,,verb,lose a stored charge$ magnetic flux$ or current
disinter,1,,,,,,,verb,dig up for reburial or for medical investigation; of dead bodies
disinterested,1,1,1,,1,,,adjective,unaffected by self-interest
disjointed,1,1,,,1,,,adjective,lacking orderly continuity
dislocate,,,,,1,,,verb,move out of position
dislodge,,,,,1,,,verb,change place or direction
dismal,,,,1,,,,adjective,causing dejection
dismantle,1,,,,,,,verb,take apart into its constituent pieces
dismay,,,,1,,,,verb,fill with apprehension or alarm; cause to be unpleasantly surprised
dismember,1,,,,,,,verb,separate the limbs from the body
dismiss,1,,,,,,,verb,bar from attention or consideration
dismount,,,,,1,,,noun,the act of dismounting (a horse or bike etc.)
disobliging,,,,,1,,,adjective,intentionally unaccommodating
disorganize,,,,,1,,,verb,remove the organization from
disown,,,,,1,,,verb,cast off
disparage,1,1,1,,1,,,verb,express a negative opinion of
disparate,1,1,1,,,,,adjective,including markedly dissimilar elements
disparity,1,1,,,1,,,noun,inequality or difference in some respect
dispassionate,1,,,1,1,,,adjective,unaffected by strong emotion or prejudice
dispatch,1,,,,1,1,,noun,killing a person or animal
dispel,1,,,,1,,,verb,to cause to separate and go in different directions
disperse,1,1,,1,1,,,verb,separate (light) into spectral rays
dispersion,1,,,,,,,noun,the act of dispersing or diffusing something
dispirit,,,,1,,,,verb,lower someone's spirits; make downhearted
dispirited,1,,,,,,,adjective,filled with melancholy and despondency
displace,,,,,1,,,verb,terminate the employment of; discharge from an office or position
displease,,,,,1,,,verb,give displeasure to
disport,1,,,,,,,verb,occupy in an agreeable$ entertaining or pleasant fashion
disposed,1,,,,,,,adjective,(usually followed by `to') naturally disposed toward
disposition,,,,1,,,,noun,an attitude of mind especially one that favors one alternative over others
dispossess,,,,,1,,,verb,deprive of the possession of real estate
disproportionate,,,,1,1,,,adjective,out of proportion
disprove,,,,,1,,,verb,prove to be false
disputatious,1,,,,,,,adjective,inclined or showing an inclination to dispute or disagree$ even to engage in law suits
dispute,1,,,,,,,verb,take exception to
disqualify,,,,,1,,,verb,make unfit or unsuitable
disquiet,,,,1,,,,noun,a feeling of mild anxiety about possible developments
disquieting,,,,,1,,,adjective,causing mental discomfort
disquisition,1,,,,1,,,noun,an elaborate analytical or explanatory essay or discussion
disregard,,,,,1,,,verb,refuse to acknowledge
disrepair,,,,,1,,,noun,in need of repairs
disreputable,,,,,1,,,adjective,lacking respectability in character or behavior or appearance
disrupt,,,,,1,,,verb,make a break in
dissect,,,,,1,1,,verb,cut open or cut apart
dissection,1,,,,,,,noun,detailed critical analysis or examination one part at a time (as of a literary work)
dissemble,1,1,,1,1,,,verb,behave unnaturally or affectedly
disseminate,1,1,1,,1,1,1,verb,cause to become widely known
dissent,1,,,1,1,,,noun,a difference of opinion
dissenter,,,,,1,,,noun,a person who dissents from some established policy
dissertation,1,,,,,,,noun,a treatise advancing a new point of view resulting from research; usually a requirement for an advanced academic degree
disservice,,,,1,1,,,noun,an act intended to help that turns out badly
dissident,,,,1,1,,,adjective,disagreeing$ especially with a majority
dissimilar,,,,,1,,,adjective,not similar
dissimulate,1,,,,1,,,verb,hide (feelings) from other people
dissipate,1,,1,,,,,verb,live a life of pleasure$ especially with respect to alcoholic consumption
dissolute,1,,,,1,,,adjective,unrestrained by convention or morality
dissolution,1,1,1,,,,,noun,the process of going into solution
dissonance,1,1,,,,,,noun,a conflict of people's opinions or actions or characters
dissuade,1,,,1,1,,,verb,turn away from by persuasion
dissuasion,1,,,,,,,noun,persuading not to do or believe something; talking someone out of a belief or an intended course of action
distaff,1,,,,,,,adjective,characteristic of or peculiar to a woman
distant,1,,,,,,,adjective,located far away spatially
distaste,,,,,1,,,noun,a feeling of intense dislike
distend,1,,1,,,,,verb,become wider
distension,1,,,,,,,noun,the state of being stretched beyond normal dimensions
distill,1,1,,,,,,verb,undergo condensation; change from a gaseous to a liquid state and fall in drops
distinct,,,,1,,,,adjective,constituting a separate entity or part
distinguish,,,1,,,,,verb,make conspicuous or noteworthy
distortion,1,,,,1,,,noun,an optical phenomenon resulting from the failure of a lens or mirror to produce a good image
distrait,1,,,,,,,adjective,having the attention diverted especially because of anxiety
distraught,1,,,,,,,adjective,deeply agitated especially from emotion
diurnal,1,,,1,,,,adjective,of or belonging to or active during the day
diva,1,,,,,,,noun,a distinguished female operatic singer; a female operatic star
diverge,1,1,,,1,,,verb,have no limits as a mathematical series
divergent,1,,,,1,,,adjective,tending to move apart in different directions
divers,1,,,,,,,adjective,many and different
diverse,1,1,,,,,,adjective,distinctly dissimilar or unlike
diversify,,,,,1,,,verb,make (more) diverse
diversion,1,1,,,,,,noun,an attack calculated to draw enemy defense away from the point of the principal attack
diversity,1,1,,,1,,,noun,the condition or result of being changeable
divert,,,,,1,1,,verb,withdraw (money) and move into a different location$ often secretly and with dishonest intentions
divest,1,,,,,,,verb,remove (someone's or one's own) clothes
divestiture,1,1,,,,,,noun,the sale by a company of a product line or a subsidiary or a division
divide,,,,,1,,,verb,make a division or separation
divination,1,,,,,,,noun,successful conjecture by unusual insight or good luck
divine,,,,1,1,,,adjective,appropriate to or befitting a god
divorce,,,,,1,,,noun,the legal dissolution of a marriage
divulge,1,1,,1,1,1,1,verb,make known to the public information that was previously known only to a few people or that was meant to be kept a secret
docile,1,1,1,,1,,,adjective,easily handled or managed
docket,1,,,,,,,verb,make a summary or abstract of a legal document and inscribe it in a list
doctrinaire,1,,1,,,,,adjective,stubbornly insistent on theory without regard for practicality or suitability
document,1,,,1,,,,noun,a written account of ownership or obligation
doddering,1,,,,,,,adjective,mentally or physically infirm with age
doff,1,,,,,,,verb,remove
dogged,,,,,1,,,adjective,stubbornly unyielding
doggerel,1,1,,,,,,noun,a comic verse of irregular measure
dogmatic,1,1,1,,,,,adjective,of or pertaining to or characteristic of a doctrine or code of beliefs accepted as authoritative
doldrums,1,,,1,,,,noun,a belt of calms and light winds between the northern and southern trade winds of the Atlantic and Pacific
doleful,,,,1,,,,adjective,filled with or evoking sadness
dolorous,1,,,,,,,adjective,showing sorrow
dolt,1,,,1,,,,noun,a person who is not very bright
domestic,,,1,,,,,adjective,of concern to or concerning the internal affairs of a nation
domicile,1,,,,,,,noun,(law) the residence where you have your permanent home or principal establishment and to where$ whenever you are absent$ you intend to return; every person is compelled to have one and only one domicile at a time
dominant,1,,,,1,,,adjective,exercising influence or control
dominate,1,,,,,,,verb,be greater in significance than
domineer,1,,,,,,,verb,rule or exercise power over (somebody) in a cruel and autocratic manner
dormancy,1,,,,,,,noun,a state of quiet (but possibly temporary) inaction
dormant,1,1,1,,1,,,adjective,lying with head on paws as if sleeping
dorsal,1,,,,,,,adjective,belonging to or on or near the back or upper surface of an animal or organ or part
dotage,1,,,1,,,,noun,mental infirmity as a consequence of old age; sometimes shown by foolish infatuations
doting,1,1,,,,,,adjective,extravagantly or foolishly loving and indulgent
double entendre,,,,1,,,,noun,A phrase that has two meanings$ especially where one is innocent and literal$ the other risqué$ bawdy$ or ironic; an innuendo.
doughty,1,1,,,,,,adjective,Marked by stouthearted courage; brave.
dour,1,,,1,,,,adjective,showing a brooding ill humor
douse,1,,,,,,,verb,cover with liquid; pour liquid onto
dowdy,1,1,,,,,,noun,deep-dish apple dessert covered with a rich crust
downcast,,,,1,,,,adjective,directed downward
downplay,,,,1,,,,verb,understate the importance or quality of
doze,,,,,1,1,,verb,sleep lightly or for a short period of time
draconian,,,,1,,,,adjective,of or relating to Draco or his harsh code of laws
dreary,,,,,1,,,adjective,causing dejection
dregs,1,1,,,,,,noun,sediment that has settled at the bottom of a liquid
drench,,,,,1,1,,verb,permeate or impregnate
droll,1,1,,1,,,,adjective,comical in an odd or whimsical manner
drollery,,,,,1,,,noun,a comic incident or series of incidents
drone,1,,,,,,,noun,stingless male bee in a colony of social bees (especially honeybees) whose sole function is to mate with the queen
dross,1,1,,1,,,,noun,worthless or dangerous material that should be removed
drought,,,,,1,1,,noun,a prolonged shortage
drowsy,,,,,1,1,,adjective,half asleep
drudgery,1,,,,1,,,noun,hard monotonous routine work
dubious,1,1,1,,1,1,1,adjective,open to doubt or suspicion
duckling,,,,,1,,,noun,young duck
ductility,1,1,,,,,,noun,the malleability of something that can be drawn into threads or wires or hammered into thin sheets
duenna,1,,,,,,,noun,a woman chaperon
dukedom,,,,,1,,,noun,the dignity or rank or position of a duke
dulcet,1,1,,,,,,adjective,pleasing to the ear
dungeon,,,,,1,1,,noun,the main tower within the walls of a medieval castle or fortress
duplicity,1,,1,,,,,noun,a fraudulent or duplicitous representation
durable,,,,,1,1,,adjective,capable of withstanding wear and tear and decay
durance,1,,,,,,,noun,imprisonment (especially for a long time)
duration,,,,,1,1,,noun,continuance in time
duress,1,1,,1,,,,noun,compulsory force or threat
dusk,,,,,1,1,,noun,the time of day immediately following sunset
dutiful,1,,,,,,,adjective,willingly obedient out of a sense of duty and respect
dwindle,1,,,,1,,,verb,become smaller or lose substance
dynamic,1,,,,1,,,noun,an efficient incentive
dynamite,,,,,1,,,verb,blow up with dynamite
dynamo,,,,,1,,,noun,generator consisting of a coil (the armature) that rotates between the poles of an electromagnet (the field magnet) causing a current to flow in the armature
dynasty,,,,,1,,,noun,a sequence of powerful leaders in the same family
dyspeptic,1,,,,,,,adjective,suffering from dyspepsia
earthquake,,,,,1,1,,noun,a disturbance that is extremely disruptive
earthy,1,1,,,,,,adjective,of or consisting of or resembling earth
ebb,1,,,1,,,,noun,the outward flow of the tide
ebullience,1,,,,,,,noun,overflowing with eager enjoyment or approval
ebullient,1,1,1,,1,,,adjective,joyously unrestrained
eccentric,1,1,1,,1,1,1,noun,a person of a specified kind (usually with many eccentricities)
eccentricity,1,,,,,,,noun,(geometry) a ratio describing the shape of a conic section; the ratio of the distance between the foci to the length of the major axis
ecclesiastic,1,1,,,,,,adjective,of or associated with a church (especially a Christian Church)
ecclesiastical,,,,1,,,,adjective,of or associated with a church (especially a Christian Church)
eclat,1,,,,,,,noun,brilliant or conspicuous success or effect
eclectic,1,1,1,,1,,,adjective,selecting what seems best of various styles or ideas
eclecticism,1,,,,,,,noun,making decisions on the basis of what seems best instead of following some single doctrine or style
eclipse,1,,,1,1,,,verb,cause an eclipse of (a celestial body) by intervention
ecologist,1,,,,,,,noun,a biologist who studies the relation between organisms and their environment
economical,1,1,,,,,,adjective,of or relating to an economy$ the system of production and management of material wealth
economy,1,1,,,,,,noun,the efficient use of resources
ecosystem,,,,1,,,,noun,a system formed by the interaction of a community of organisms with their physical environment
ecstasy,1,,,,1,,,noun,a state of being carried away by overwhelming emotion
ecumenical,,,,,1,,,adjective,concerned with promoting unity among churches or religions
edict,,,,1,1,,,noun,a formal or authoritative proclamation
edifice,,,,1,,,,noun,a structure that has a roof and walls and stands more or less permanently in one place
edify,1,1,1,,,,,verb,make understand
educe,1,1,,,1,,,verb,develop or evolve from a latent or potential state
eerie,1,,,,,,,adjective,suggestive of the supernatural; mysterious
efface,1,1,1,,1,,,verb,remove by or as if by rubbing or erasing
effectual,1,,,1,,,,adjective,producing or capable of producing an intended result or having a striking effect
effeminate,1,1,,,1,,,adjective,having unsuitable feminine qualities
effervesce,1,,,,1,,,verb,become bubbly or frothy or foaming
effervescence,1,1,,,,,,noun,the property of giving off bubbles
effete,1,,,,1,,,adjective,marked by excessive self-indulgence and moral decay
efficacious,,,,,1,,,adjective,marked by qualities giving the power to produce an intended effect
efficacy,1,1,,1,,,,noun,capacity or power to produce a desired effect
effigy,1,1,,1,1,,,noun,a representation of a person (especially in the form of sculpture)
efflorescent,1,,,,,,,adjective,bursting into flower
effluent,,,,,1,,,adjective,that is flowing outward
effluvium,1,1,,,,,,noun,a foul-smelling outflow or vapor (especially a gaseous waste)
efflux,,,,,1,,,noun,the process of flowing out
effortlessness,,,,,1,,,noun,the quality of requiring little effort
effrontery,1,1,,,1,,,noun,audacious (even arrogant) behavior that you have no right to
effulgence,,,,,1,,,noun,the quality of being bright and sending out rays of light
effulgent,1,,,,,,,adjective,radiating or as if radiating light
effusion,1,,1,,,,,noun,flow under pressure
effusive,1,1,,,1,,,adjective,extravagantly demonstrative
egalitarian,,,1,,,,,adjective,favoring social equality
egocentric,,,1,,,,,adjective,limited to or caring only about yourself and your own needs
egoism,1,,,,,,,noun,(ethics) the theory that the pursuit of your own welfare in the basis of morality
egotism,1,,,,,,,noun,an exaggerated opinion of your own importance
egregious,1,1,1,,1,,,adjective,conspicuously and outrageously bad or reprehensible
egress,1,1,,,1,,,verb,come out of
ejaculate,,,,,1,,,verb,utter impulsively
ejaculation,1,,,,,,,noun,an abrupt emphatic exclamation expressing emotion
eject,,,,,1,,,verb,put out or expel from a place
elaborate,1,,,,1,,,verb,add details$ as to an account or idea; clarify the meaning of and discourse in a learned way$ usually in writing
elapse,,,,,1,,,verb,pass by
elasticity,1,,,,,,,noun,the tendency of a body to return to its original shape after it has been stretched or compressed
elated,1,,,,1,,,adjective,full of high-spirited delight
elation,1,,,1,,,,noun,an exhilarating psychological state of pride and optimism; an absence of depression
electorate,,,,1,,,,noun,the body of enfranchised citizens; those qualified to vote
elegiacal,1,,,,,,,adjective,elegiac; expressing sorrow.
elegy,1,1,,1,,,,noun,a mournful poem; a lament for the dead
elicit,1,1,1,,1,,,verb,deduce (a principle) or construe (a meaning)
eligible,,,,,1,,,adjective,qualified for or allowed or worthy of being chosen
elite,,,,1,,,,noun,A group or class of persons or a member of such a group or class$ enjoying superior intellectual$ social$ or economic status: "In addition to notions of social equality there was much emphasis on the role of elites and of heroes within them”  ( Times Literary Supplement).
elixir,1,,,,,,,noun,hypothetical substance that the alchemists believed to be capable of changing base metals into gold
ellipsis,1,,,,,,,noun,omission or suppression of parts of words or sentences
elliptical,1,,1,,,,,adjective,characterized by extreme economy of expression or omission of superfluous elements
elocution,,,,1,1,,,noun,an expert manner of speaking involving control of voice and gesture
elongate,,,,,1,,,verb,make long or longer by pulling and stretching
eloquence,1,,,,1,1,,noun,powerful and effective language
eloquent,,,,,1,,,adjective,expressing yourself readily$ clearly$ effectively
elucidate,1,1,,,1,1,,verb,make free from confusion or ambiguity; make clear
elude,,,,,1,,,verb,avoid or try to avoid fulfilling$ answering$ or performing (duties$ questions$ or issues)
elusive,1,1,1,,1,1,1,adjective,difficult to detect or grasp by the mind or analyze
elusory,1,,,,,,,adjective,That tends to elude
elysian,1,,,,,,,adjective,relating to heaven or paradise
emaciate,1,,,1,,,,verb,grow weak and thin or waste away physically
emaciated,1,,,,,,,adjective,very thin especially from disease or hunger or cold
emaciation,1,,,,,,,noun,extreme leanness (usually caused by starvation or disease)
emanate,1,1,,1,1,,,verb,proceed or issue forth$ as from a source
emancipate,1,,,1,1,,,verb,give equal rights to; of women and minorities
emasculate,,,,,1,,,verb,remove the testicles of a male animal
embargo,,,,1,1,,,verb,prevent commerce
embark,1,,,,,,,verb,go on board
embellish,1,1,,1,1,,,verb,make more attractive by adding ornament$ colour$ etc.
embezzlement,1,,,,,,,noun,the fraudulent appropriation of funds or property entrusted to your care but actually owned by someone else
emblazon,1,,,,,,,verb,decorate with colors
emblem,,,,,1,,,noun,a visible symbol representing an abstract idea
embody,,,,1,1,,,verb,represent$ as of a character on stage
emboss,1,,,,,,,verb,raise in a relief
embroil,1,,,1,,,,verb,force into some kind of situation$ condition$ or course of action
embryonic,1,,,1,,,,adjective,of an organism prior to birth or hatching
emend,1,,,,1,,,verb,make improvements or corrections to
emendation,1,,,,,,,noun,a correction by emending; a correction resulting from critical editing
emergent,,,,,1,,,adjective,occurring unexpectedly and requiring urgent action
emeritus,1,,,,1,,,noun,a professor or minister who is retired from assigned duties
emetic,1,,,,,,,noun,a medicine that induces nausea and vomiting
emigrate,,,1,,1,,,verb,leave one's country of residence for a new one
eminence,1,1,,,,,,noun,a protuberance on a bone especially for attachment of a muscle or ligament
eminent,1,,1,,1,,,adjective,of imposing height; especially standing out above others
emissary,1,,,1,1,,,noun,someone sent on a mission to represent the interests of someone else
emit,1,,,,1,1,,verb,express audibly; utter sounds (not necessarily words)
emollient,1,,,,1,,,adjective,having a softening or soothing effect especially to the skin
emolument,1,,,,1,,,noun,compensation received by virtue of holding an office or having employment (usually in the form of wages or fees)
emotional,,,,,1,,,adjective,of or pertaining to emotion
empathy,1,1,,1,1,,,noun,understanding and entering into another's feelings
emphasis,,,,,1,1,,noun,special importance or significance
empirical,1,1,1,,1,,,adjective,relying on medical quackery
employ,,,,,1,,,verb,put into service; make work or employ for a particular purpose or for its inherent or natural purpose
employee,,,,,1,,,noun,a worker who is hired to perform a job
empower,,,,1,1,,,verb,give or delegate power or authority to
empyreal,1,,,,,,,adjective,inspiring awe
emulate,1,1,1,,1,1,1,verb,imitate the function of (another system)$ as by modifying the hardware or the software
emulsion,,,,,1,,,noun,a light-sensitive coating on paper or film; consists of fine grains of silver bromide suspended in a gelatin
enable,,,,,1,,,verb,render capable or able for some task
enact,,,,,1,,,verb,order by virtue of superior authority; decree
enamor,,,,,1,,,verb,attract; cause to be enamored
enamored,1,1,,,,,,adjective,marked by foolish or unreasoning fondness
encapsulate,,,,,1,,,verb,enclose in a capsule or other small container
encase,,,,,1,,,verb,enclose in$ or as if in$ a case
enchant,,,,,1,,,verb,attract; cause to be enamored
encircle,,,,,1,,,verb,form a circle around
enclave,1,,,,1,,,noun,an enclosed territory that is culturally distinct from the foreign territory that surrounds it
enclose,,,,,1,,,verb,surround completely
encomiastic,1,,,,,,,adjective,formally expressing praise
encomium,1,,,,1,,,noun,a formal expression of praise
encompass,1,,,,1,,,verb,include in scope; include as part of something broader; have as one's sphere or territory
encounter,,,,,1,,,verb,come upon$ as if by accident; meet with
encroach,1,1,1,,1,,,verb,impinge or infringe upon
encroachment,1,,,,,,,noun,entry to another's property without right or permission
encumber,1,1,,,1,,,verb,hold back
encyclical,,,,,1,,,adjective,intended for wide distribution
encyclopedia,,,,,1,,,noun,a reference work (often in several volumes) containing articles on various topics (often arranged in alphabetical order) dealing with the entire range of human knowledge or with some particular specialty
endear,,,,1,,,,verb,make attractive or lovable
endearment,1,,,,,,,noun,the act of showing affection
endeavor,,,,,1,1,,verb,attempt by employing effort
endemic,1,1,1,,,,,adjective,of or relating to a disease (or anything resembling a disease) constantly present to greater or lesser extent in a particular locality
endive,1,,,,,,,noun,widely cultivated herb with leaves valued as salad green; either curly serrated leaves or broad flat ones that are usually blanched
endorse,1,,,,1,,,verb,give support or one's approval to
endow,,,,,1,,,verb,furnish with an endowment
endowment,,,,,1,,,noun,the capital that provides income for an institution
endue,1,1,,,,,,verb,give qualities or abilities to
energize,1,,,,,,,verb,raise to a higher energy level
energy,,,,,1,1,,noun,a healthy capacity for vigorous activity
enervate,1,1,1,,1,1,1,verb,weaken mentally or morally
enfetter,1,1,,,,,,verb,To bind in fetters; enchain.
enfranchise,1,1,1,,,,,verb,grant freedom to; as from slavery or servitude
engaging,,,,1,,,,adjective,attracting or delighting
engender,1,1,1,,1,,,verb,call forth
engross,1,,,,1,,,verb,consume all of one's attention or time
enhance,1,1,,,1,1,,verb,make better or more attractive
enigma,1,1,1,,,,,noun,a difficult problem
enigmatic,1,,,,,,,adjective,not clear to the understanding
enjoin,1,,,,1,,,verb,give instructions to or direct somebody to do something with authority
enlighten,,,,,1,,,verb,give spiritual insight to; in religion
enlightened,,,,,1,,,adjective,having knowledge and spiritual insight
enmity,1,,,1,1,,,noun,a state of deep-seated ill-will
ennui,1,1,,1,,,,noun,the feeling of being bored by something tedious
enormity,1,,1,,,,,noun,the quality of being outrageous
enrapture,1,1,,,,,,verb,hold spellbound
enrich,1,,,,,,,verb,make better or improve in quality
ensconce,1,1,,,,,,verb,fix firmly
ensemble,1,,,,,,,noun,a group of musicians playing or singing together
enslave,,,,,1,,,verb,make a slave of; bring into servitude
ensue,1,,,1,1,,,verb,issue or terminate (in a specified way$ state$ etc.); end
entail,,,,1,1,,,verb,have as a logical consequence
enterprising,,,,,1,,,adjective,marked by imagination$ initiative$ and readiness to undertake new projects
enthrall,1,,,,1,,,verb,hold spellbound
entice,1,,,,1,1,,verb,provoke someone to do something through (often false or exaggerated) promises or persuasion
entity,1,,,1,,,,noun,that which is perceived or known or inferred to have its own distinct existence (living or nonliving)
entomology,1,,,,,,,noun,the branch of zoology that studies insects
entrance,1,,,,,,,noun,the act of entering
entreat,1,,,1,1,,,verb,ask for or request earnestly
entree,1,,,,,,,noun,An alternative spelling of entrée.
entrench,,,,,1,,,verb,occupy a trench or secured area
entrepreneur,1,,,1,,,,noun,someone who organizes a business venture and assumes the risk for it
enumerate,1,,,1,1,,,verb,determine the number or amount of
enunciate,1,,,,,,,verb,speak$ pronounce$ or utter in a certain way
envious,,,,,1,1,,adjective,showing extreme cupidity; painfully desirous of another's advantages
environ,1,,,,,,,verb,extend on all sides of simultaneously; encircle
envisage,,,,,1,,,verb,form a mental image of something that is not present or that is not the case
envision,,,,1,,,,verb,picture to oneself; imagine possible
envoy,,,,,1,,,noun,a diplomat having less authority than an ambassador
eon,1,,,,,,,noun,(Gnosticism) a divine power or nature emanating from the Supreme Being and playing various roles in the operation of the universe
epaulet,1,,,,,,,noun,adornment consisting of an ornamental cloth pad worn on the shoulder
ephemeral,1,1,1,,1,,,noun,anything short-lived$ as an insect that lives only for a day in its winged form
epic,1,,,,,,,adjective,very imposing or impressive; surpassing the ordinary (especially in size or scale)
epicenter,,,,,1,,,noun,the point on the Earth's surface directly above the focus of an earthquake
epicure,1,,,1,,,,noun,a person devoted to refined sensuous enjoyment (especially good food and drink)
epicurean,1,,,,,,,adjective,of Epicurus or epicureanism
epidemic,,,,,1,,,adjective,(especially of medicine) of disease or anything resembling a disease; attacking or affecting many individuals in a community or a population simultaneously
epidermis,,,,,1,,,noun,the outer layer of the skin covering the exterior body surface of vertebrates
epigone,,,,,1,,,noun,an inferior imitator of some distinguished writer or artist of musician
epigram,1,,1,,1,,,noun,a witty saying
epigraph,,,,,1,,,noun,a quotation at the beginning of some piece of writing
epilepsy,,,,,1,,,noun,a disorder of the central nervous system characterized by loss of consciousness and convulsions
epileptic,,,,,1,,,adjective,of or relating to or characteristic of epilepsy
epilogue,1,1,,1,1,,,noun,a short speech (often in verse) addressed directly to the audience by an actor at the end of a play
epiphany,1,1,,,,,,noun,a divine manifestation
episode,,,,,1,,,noun,a happening that is distinctive in a series of related events
episodic,1,1,,,,,,adjective,of writing or narration; divided into or composed of episodes
epistemologist,1,,,,,,,noun,a specialist in epistemology
epistemology,,,,,1,,,noun,the philosophical theory of knowledge
epistle,,,,,1,,,noun,a book of the New Testament written in the form of a letter from an Apostle
epitaph,1,1,,,1,,,noun,a summary statement of commemoration for a dead person
epithet,1,,,,1,,,noun,a defamatory or abusive word or phrase
epitome,1,1,1,,1,,,noun,a standard or typical example
epitomize,,,,,1,,,verb,embody the essential characteristics of or be a typical example of
epoch,1,,,1,1,,,noun,(astronomy) an arbitrarily fixed date that is the point in time relative to which information (as coordinates of a celestial body) is recorded
eponym,,,,,1,,,noun,the name derived from a person (real or imaginary)
equable,1,,,,,,,adjective,not easily irritated
equanimity,1,1,1,,1,,,noun,steadiness of mind under stress
equestrian,1,,,1,,,,noun,a man skilled in equitation
equilibrium,1,,,,,,,noun,a stable situation in which forces cancel one another
equine,1,,,,,,,adjective,resembling a horse
equinox,1,1,,,,,,noun,(astronomy) either of the two celestial points at which the celestial equator intersects the ecliptic
equipage,1,,,,,,,noun,equipment and supplies of a military force
equipoise,1,1,,,,,,noun,equality of distribution
equitable,1,,1,,1,,,adjective,fair to all parties as dictated by reason and conscience
equitably,,,,,1,1,,adverb,in an equitable manner
equity,1,,,,,,,noun,the difference between the market value of a property and the claims held against it
equivocal,1,1,1,,1,1,1,adjective,open to question
equivocate,1,1,,,1,,,verb,be deliberately ambiguous or unclear in order to mislead or withhold information
eradicate,,,,,1,1,,verb,destroy completely$ as if down to the roots
erect,,,,,1,,,verb,cause to rise up
erode,1,,,,1,,,verb,remove soil or rock
erotic,1,,,,,,,adjective,giving sexual pleasure; sexually arousing
errant,1,,,,,,,adjective,uncontrolled motion that is irregular or unpredictable
erratic,1,1,,,,,,adjective,having no fixed course
erroneous,1,,,,,,,adjective,containing or characterized by error
erudite,1,1,1,,1,1,1,adjective,having or showing profound knowledge
erudition,1,,,,,,,noun,profound scholarly knowledge
erupt,,,,,1,,,verb,become active and spew forth lava and rocks
escalate,,,,,1,,,verb,increase in extent or intensity
escapade,1,,,,,,,noun,a wild and exciting undertaking (not necessarily lawful)
eschew,1,1,,,,,,verb,avoid and stay away from deliberately; stay clear of
escort,,,,,1,1,,noun,an attendant who is employed to accompany someone
escutcheon,1,,,,,,,noun,a flat protective covering (on a door or wall etc) to prevent soiling by dirty fingers
esoteric,1,1,1,,,,,adjective,confined to and understandable by only an enlightened inner circle
espionage,1,,,,,,,noun,the systematic use of spies to get military or political secrets
espouse,1,,1,,,,,verb,take in marriage
esprit de corps,1,,,,,,,noun,the spirit of a group that makes the members want the group to succeed
essential,,,,,1,1,,adjective,being or relating to or containing the essence of a plant etc
esteem,1,,,,1,1,,noun,an attitude of admiration or esteem
estimable,1,,,1,,,,adjective,deserving of esteem and respect
estrange,,,,1,,,,verb,arouse hostility or indifference in where there had formerly been love$ affection$ or friendliness
estranged,1,1,,,,,,adjective,caused to be unloved
estrangement,1,,,,,,,noun,the feeling of being alienated from other people
ethereal,1,1,1,,,,,adjective,of heaven or the spirit
ethics,,,,1,1,,,noun,motivation based on ideas of right and wrong
ethnic,1,1,,,,,,adjective,not acknowledging the God of Christianity and Judaism and Islam
ethnology,1,,,,,,,noun,the branch of anthropology that deals with the division of humankind into races and with their origins and distribution and distinctive characteristics
etymology,1,,,,,,,noun,the study of the sources and development of words
eugenic,1,,,,,,,adjective,pertaining to or causing improvement in the offspring produced
